"","gisjoin","year","diff","male","female"
"49672","G2300290",2010,-0.007,16188,16668
"49673","G2300310",2010,-0.013,96076,101055
"49674","G2400010",2010,0.017,38842,36245
"49675","G2400030",2010,-0.006,265763,271893
"49676","G2400050",2010,-0.027,380409,424620
"49677","G2400090",2010,-0.007,43713,45024
"49678","G2400110",2010,-0.012,16123,16943
"49679","G2400130",2010,-0.006,82510,84624
"49680","G2400150",2010,-0.003,50301,50807
"49681","G2400170",2010,-0.017,70810,75741
"49682","G2400190",2010,-0.023,15571,17047
"49683","G2400210",2010,-0.008,114806,118579
"49684","G2400230",2010,-0.003,14949,15148
"49685","G2400250",2010,-0.011,119693,125133
"49686","G2400270",2010,-0.01,140593,146492
"49687","G2400290",2010,-0.023,9640,10557
"49688","G2400310",2010,-0.02,466402,505375
"49689","G2400330",2010,-0.02,414161,449259
"49690","G2400350",2010,-0.003,23743,24055
"49691","G2400370",2010,-0.002,52321,52830
"49692","G2400390",2010,0.034,14136,12334
"49693","G2400410",2010,-0.023,18019,19763
"49694","G2400430",2010,0.008,74877,72553
"49695","G2400450",2010,-0.023,47087,51646
"49696","G2400470",2010,-0.013,25044,26410
"49697","G2405100",2010,-0.029,292249,328712
"49698","G2500010",2010,-0.024,102854,113034
"49699","G2500030",2010,-0.019,63169,68050
"49700","G2500050",2010,-0.016,265516,282769
"49701","G2500070",2010,-0.005,8184,8351
"49702","G2500090",2010,-0.02,356615,386544
"49703","G2500110",2010,-0.012,34810,36562
"49704","G2500130",2010,-0.02,222669,240821
"49705","G2500150",2010,-0.032,73975,84105
"49706","G2500170",2010,-0.014,730864,772221
"49707","G2500190",2010,0.012,5205,4967
"49708","G2500210",2010,-0.021,321087,349763
"49709","G2500230",2010,-0.014,240715,254204
"49710","G2500250",2010,-0.018,347689,374334
"49711","G2500270",2010,-0.008,393276,405276
"49712","G2600010",2010,0.008,5555,5387
"49713","G2600030",2010,0.044,5224,4377
"49714","G2600050",2010,-0.002,55473,55935
"49715","G2600070",2010,-0.009,14524,15074
"49716","G2600090",2010,-0.005,11674,11906
"49717","G2600110",2010,0.007,8056,7843
"49718","G2600130",2010,0.049,4863,3997
"49719","G2600150",2010,0.002,29705,29468
"49720","G2600170",2010,-0.011,52751,55020
"49721","G2600190",2010,-0.004,8701,8824
"49722","G2600210",2010,-0.013,76373,80440
"49723","G2600230",2010,0.027,23840,21408
"49724","G2600250",2010,-0.011,66519,69627
"49725","G2600270",2010,-0.001,26094,26199
"49726","G2600290",2010,-0.008,12778,13171
"49727","G2600310",2010,-0.002,13015,13137
"49728","G2600330",2010,0.051,21220,17300
"49729","G2600350",2010,-0.001,15440,15486
"49730","G2600370",2010,-0.008,37057,38325
"49731","G2600390",2010,0.002,7062,7012
"49732","G2600410",2010,-0.005,18367,18702
"49733","G2600430",2010,-0.008,12876,13292
"49734","G2600450",2010,-0.012,52595,55164
"49735","G2600470",2010,-0.007,16102,16592
"49736","G2600490",2010,-0.018,205271,220519
"49737","G2600510",2010,0,12839,12853
"49738","G2600530",2010,0.033,8760,7667
"49739","G2600550",2010,-0.006,42952,44034
"49740","G2600570",2010,0.032,22599,19877
"49741","G2600590",2010,-0.004,23170,23518
"49742","G2600610",2010,0.041,19823,16805
"49743","G2600630",2010,-0.004,16438,16680
"49744","G2600650",2010,-0.014,136594,144301
"49745","G2600670",2010,0.037,34314,29591
"49746","G2600690",2010,-0.007,12767,13120
"49747","G2600710",2010,-0.007,5821,5996
"49748","G2600730",2010,-0.013,34216,36095
"49749","G2600750",2010,0.01,81710,78538
"49750","G2600770",2010,-0.01,122569,127762
"49751","G2600790",2010,0.008,8717,8436
"49752","G2600810",2010,-0.01,295102,307520
"49753","G2600830",2010,0.013,1107,1049
"49754","G2600850",2010,0.011,5898,5641
"49755","G2600870",2010,0.004,44535,43784
"49756","G2600890",2010,-0.007,10703,11005
"49757","G2600910",2010,0.005,50458,49434
"49758","G2600930",2010,0,90527,90440
"49759","G2600950",2010,0.077,3827,2804
"49760","G2600970",2010,0.005,5612,5501
"49761","G2600990",2010,-0.014,408712,432266
"49762","G2601010",2010,0.018,12806,11927
"49763","G2601030",2010,0.005,33894,33183
"49764","G2601050",2010,-0.006,14168,14537
"49765","G2601070",2010,0.002,21487,21311
"49766","G2601090",2010,0.003,12084,11945
"49767","G2601110",2010,-0.009,41048,42581
"49768","G2601130",2010,0.009,7557,7292
"49769","G2601150",2010,-0.007,75013,77008
"49770","G2601170",2010,0.017,32747,30595
"49771","G2601190",2010,0.004,4924,4841
"49772","G2601210",2010,-0.004,85451,86737
"49773","G2601230",2010,0.003,24390,24070
"49774","G2601250",2010,-0.015,583384,618978
"49775","G2601270",2010,0.002,13344,13226
"49776","G2601290",2010,-0.002,10814,10885
"49777","G2601310",2010,0.016,3496,3284
"49778","G2601330",2010,-0.002,11719,11809
"49779","G2601350",2010,0.004,4355,4285
"49780","G2601370",2010,-0.008,11893,12271
"49781","G2601390",2010,-0.01,129136,134665
"49782","G2601410",2010,0.001,6705,6671
"49783","G2601430",2010,-0.001,12196,12253
"49784","G2601450",2010,-0.017,96771,103398
"49785","G2601470",2010,-0.005,80724,82316
"49786","G2601490",2010,-0.005,30316,30979
"49787","G2601510",2010,-0.006,21315,21799
"49788","G2601530",2010,-0.005,4200,4285
"49789","G2601550",2010,-0.006,34921,35727
"49790","G2601570",2010,0.001,27946,27783
"49791","G2601590",2010,-0.004,37803,38455
"49792","G2601610",2010,-0.007,170132,174659
"49793","G2601630",2010,-0.02,874161,946423
"49794","G2601650",2010,-0.002,16309,16426
"49795","G2700010",2010,0.006,8205,7997
"49796","G2700030",2010,0,165327,165517
"49797","G2700050",2010,0.002,16314,16190
"49798","G2700070",2010,-0.001,22184,22258
"49799","G2700090",2010,0.001,19277,19174
"49800","G2700110",2010,-0.011,2575,2694
"49801","G2700130",2010,0.003,32209,31804
"49802","G2700150",2010,-0.003,12856,13037
"49803","G2700170",2010,0.02,18413,16973
"49804","G2700190",2010,-0.003,45236,45806
"49805","G2700210",2010,0.011,14603,13964
"49806","G2700230",2010,-0.01,6102,6339
"49807","G2700250",2010,0.015,27740,26147
"49808","G2700270",2010,-0.006,29137,29862
"49809","G2700290",2010,0.003,4374,4321
"49810","G2700310",2010,-0.001,2584,2592
"49811","G2700330",2010,-0.007,5763,5924
"49812","G2700350",2010,-0.002,31133,31367
"49813","G2700370",2010,-0.009,195661,202891
"49814","G2700390",2010,0,10039,10048
"49815","G2700410",2010,0.001,18057,17952
"49816","G2700430",2010,-0.003,7231,7322
"49817","G2700450",2010,-0.003,10370,10496
"49818","G2700470",2010,-0.005,15462,15793
"49819","G2700490",2010,-0.004,22927,23256
"49820","G2700510",2010,-0.006,2974,3044
"49821","G2700530",2010,-0.009,566184,586241
"49822","G2700550",2010,-0.004,9437,9590
"49823","G2700570",2010,0.004,10288,10140
"49824","G2700590",2010,0.004,19065,18751
"49825","G2700610",2010,0.005,22747,22311
"49826","G2700630",2010,0.006,5190,5076
"49827","G2700650",2010,0.006,8221,8018
"49828","G2700670",2010,-0.001,21078,21161
"49829","G2700690",2010,0.002,2286,2266
"49830","G2700710",2010,-0.004,6608,6703
"49831","G2700730",2010,0,3629,3630
"49832","G2700750",2010,0.004,5479,5387
"49833","G2700770",2010,0.011,2068,1977
"49834","G2700790",2010,0.005,13988,13715
"49835","G2700810",2010,0.002,2960,2936
"49836","G2700830",2010,-0.003,12845,13012
"49837","G2700850",2010,-0.001,18277,18374
"49838","G2700870",2010,0.008,2752,2661
"49839","G2700890",2010,0.007,4781,4658
"49840","G2700910",2010,-0.009,10229,10611
"49841","G2700930",2010,0.008,11833,11467
"49842","G2700950",2010,0.002,13102,12995
"49843","G2700970",2010,0.004,16746,16452
"49844","G2700990",2010,-0.002,19497,19666
"49845","G2701010",2010,-0.004,4327,4398
"49846","G2701030",2010,0,16364,16363
"49847","G2701050",2010,0.011,10917,10461
"49848","G2701070",2010,-0.001,3417,3435
"49849","G2701090",2010,-0.011,70485,73763
"49850","G2701110",2010,0.001,28724,28579
"49851","G2701130",2010,-0.007,6870,7060
"49852","G2701150",2010,0.036,15934,13816
"49853","G2701170",2010,-0.013,4669,4927
"49854","G2701190",2010,0.001,15823,15777
"49855","G2701210",2010,0.005,5557,5438
"49856","G2701230",2010,-0.015,246642,261998
"49857","G2701250",2010,0.009,2083,2006
"49858","G2701270",2010,-0.004,7963,8096
"49859","G2701290",2010,0.005,7948,7782
"49860","G2701310",2010,0.011,32796,31346
"49861","G2701330",2010,-0.006,4788,4899
"49862","G2701350",2010,0.011,7980,7649
"49863","G2701370",2010,0,100207,100019
"49864","G2701390",2010,-0.002,64715,65213
"49865","G2701410",2010,0.012,45273,43226
"49866","G2701430",2010,0.002,7648,7578
"49867","G2701450",2010,0.004,75933,74709
"49868","G2701470",2010,-0.005,18108,18468
"49869","G2701490",2010,-0.007,4799,4927
"49870","G2701510",2010,0.003,4925,4858
"49871","G2701530",2010,0.012,12746,12149
"49872","G2701550",2010,-0.003,1767,1791
"49873","G2701570",2010,0.001,10866,10810
"49874","G2701590",2010,-0.007,6831,7012
"49875","G2701610",2010,-0.031,8976,10160
"49876","G2701630",2010,-0.005,117804,120332
"49877","G2701650",2010,0.001,5612,5599
"49878","G2701670",2010,0.007,3335,3241
"49879","G2701690",2010,-0.008,25307,26154
"49880","G2701710",2010,0.002,62622,62078
"49881","G2701730",2010,0.01,5328,5110
"49882","G2800010",2010,-0.001,16129,16168
"49883","G2800030",2010,-0.011,18111,18946
"49884","G2800050",2010,-0.015,6374,6757
"49885","G2800070",2010,-0.024,9303,10261
"49886","G2800090",2010,-0.009,4287,4442
"49887","G2800110",2010,-0.035,15876,18269
"49888","G2800130",2010,-0.022,7153,7809
"49889","G2800150",2010,0,5296,5301
"49890","G2800170",2010,-0.025,8267,9125
"49891","G2800190",2010,-0.021,4094,4453
"49892","G2800210",2010,-0.029,4519,5085
"49893","G2800230",2010,-0.024,7960,8772
"49894","G2800250",2010,-0.031,9670,10964
"49895","G2800270",2010,-0.041,12003,14148
"49896","G2800290",2010,-0.017,14238,15211
"49897","G2800310",2010,-0.014,9517,10051
"49898","G2800330",2010,-0.013,78595,82657
"49899","G2800350",2010,-0.022,35850,39084
"49900","G2800370",2010,-0.014,3942,4176
"49901","G2800390",2010,0.006,11421,11157
"49902","G2800410",2010,0.091,8510,5890
"49903","G2800430",2010,-0.028,10336,11570
"49904","G2800450",2010,-0.004,21801,22128
"49905","G2800470",2010,-0.003,93033,94072
"49906","G2800490",2010,-0.03,115203,130082
"49907","G2800510",2010,-0.032,8983,10215
"49908","G2800530",2010,-0.032,4390,4985
"49909","G2800550",2010,0.08,816,590
"49910","G2800570",2010,-0.011,11442,11959
"49911","G2800590",2010,-0.007,68850,70818
"49912","G2800610",2010,-0.018,8230,8832
"49913","G2800630",2010,-0.004,3829,3897
"49914","G2800650",2010,-0.022,5965,6522
"49915","G2800670",2010,-0.013,33020,34741
"49916","G2800690",2010,-0.011,5111,5345
"49917","G2800710",2010,-0.006,23384,23967
"49918","G2800730",2010,-0.016,26919,28739
"49919","G2800750",2010,-0.018,38676,41585
"49920","G2800770",2010,-0.009,6347,6582
"49921","G2800790",2010,0.019,12350,11455
"49922","G2800810",2010,-0.021,39709,43201
"49923","G2800830",2010,-0.02,15512,16805
"49924","G2800850",2010,-0.022,16682,18187
"49925","G2800870",2010,-0.026,28341,31438
"49926","G2800890",2010,-0.021,45612,49591
"49927","G2800910",2010,-0.017,13092,13996
"49928","G2800930",2010,-0.005,18398,18746
"49929","G2800950",2010,-0.025,17582,19407
"49930","G2800970",2010,-0.025,5194,5731
"49931","G2800990",2010,-0.02,14231,15445
"49932","G2801010",2010,-0.021,10412,11308
"49933","G2801030",2010,-0.021,5526,6019
"49934","G2801050",2010,-0.002,23752,23919
"49935","G2801070",2010,-0.019,16683,18024
"49936","G2801090",2010,-0.006,27569,28265
"49937","G2801110",2010,-0.012,5984,6266
"49938","G2801130",2010,-0.024,19232,21172
"49939","G2801150",2010,-0.007,14771,15186
"49940","G2801170",2010,-0.011,12353,12923
"49941","G2801190",2010,-0.022,3929,4294
"49942","G2801210",2010,-0.016,68525,73092
"49943","G2801230",2010,-0.011,13828,14436
"49944","G2801250",2010,-0.042,2251,2665
"49945","G2801270",2010,-0.015,13339,14164
"49946","G2801290",2010,-0.013,8028,8463
"49947","G2801310",2010,0.001,8905,8881
"49948","G2801330",2010,0.034,15726,13724
"49949","G2801350",2010,0.048,8433,6945
"49950","G2801370",2010,-0.017,13960,14926
"49951","G2801390",2010,-0.011,10861,11371
"49952","G2801410",2010,-0.017,9462,10131
"49953","G2801430",2010,-0.028,5092,5686
"49954","G2801450",2010,-0.011,13255,13879
"49955","G2801470",2010,-0.014,7502,7941
"49956","G2801490",2010,-0.025,23167,25606
"49957","G2801510",2010,-0.035,23803,27334
"49958","G2801530",2010,-0.02,9958,10789
"49959","G2801550",2010,-0.014,4985,5268
"49960","G2801570",2010,0.029,5228,4650
"49961","G2801590",2010,-0.019,9239,9959
"49962","G2801610",2010,-0.023,6053,6625
"49963","G2801630",2010,0.044,15276,12789
"49964","G2900010",2010,-0.023,12204,13403
"49965","G2900030",2010,-0.008,8513,8778
"49966","G2900050",2010,-0.004,2818,2867
"49967","G2900070",2010,-0.038,11798,13731
"49968","G2900090",2010,-0.004,17670,17927
"49969","G2900110",2010,-0.007,6113,6289
"49970","G2900130",2010,-0.007,8407,8642
"49971","G2900150",2010,0.001,9544,9512
"49972","G2900170",2010,0,6187,6176
"49973","G2900190",2010,-0.015,78950,83692
"49974","G2900210",2010,0,44586,44615
"49975","G2900230",2010,-0.018,20620,22174
"49976","G2900250",2010,0.002,4727,4697
"49977","G2900270",2010,0.014,22766,21566
"49978","G2900290",2010,-0.003,21871,22131
"49979","G2900310",2010,-0.016,36612,39062
"49980","G2900330",2010,-0.012,4536,4759
"49981","G2900350",2010,-0.012,3055,3210
"49982","G2900370",2010,-0.012,48595,50883
"49983","G2900390",2010,-0.008,6876,7106
"49984","G2900410",2010,-0.007,3861,3970
"49985","G2900430",2010,-0.014,37640,39782
"49986","G2900450",2010,0,3568,3571
"49987","G2900470",2010,-0.012,108361,113578
"49988","G2900490",2010,0.002,10413,10330
"49989","G2900510",2010,0.005,38340,37650
"49990","G2900530",2010,0.027,9267,8334
"49991","G2900550",2010,-0.002,12291,12405
"49992","G2900570",2010,0.001,3953,3930
"49993","G2900590",2010,-0.003,8341,8436
"49994","G2900610",2010,-0.003,4191,4242
"49995","G2900630",2010,0.127,8086,4806
"49996","G2900650",2010,-0.004,7766,7891
"49997","G2900670",2010,-0.006,6754,6930
"49998","G2900690",2010,-0.02,15344,16609
"49999","G2900710",2010,-0.004,50303,51189
"50000","G2900730",2010,-0.01,7459,7763
"50001","G2900750",2010,-0.016,3258,3480
"50002","G2900770",2010,-0.013,134066,141108
"50003","G2900790",2010,-0.023,4895,5366
"50004","G2900810",2010,-0.004,4444,4513
"50005","G2900830",2010,-0.011,10890,11382
"50006","G2900850",2010,-0.009,4731,4896
"50007","G2900870",2010,-0.006,2426,2486
"50008","G2900890",2010,-0.003,5041,5103
"50009","G2900910",2010,-0.016,19549,20851
"50010","G2900930",2010,-0.006,5250,5380
"50011","G2900950",2010,-0.017,325853,348305
"50012","G2900970",2010,-0.012,57292,60112
"50013","G2900990",2010,-0.002,108846,109887
"50014","G2901010",2010,0.005,26547,26048
"50015","G2901030",2010,-0.008,2032,2099
"50016","G2901050",2010,-0.007,17527,18044
"50017","G2901070",2010,-0.006,16479,16902
"50018","G2901090",2010,-0.007,19032,19602
"50019","G2901110",2010,0.001,5118,5093
"50020","G2901130",2010,-0.001,26208,26358
"50021","G2901150",2010,-0.019,6137,6624
"50022","G2901170",2010,-0.052,6801,8394
"50023","G2901190",2010,0.005,11661,11422
"50024","G2901210",2010,-0.011,7615,7951
"50025","G2901230",2010,-0.009,6009,6217
"50026","G2901250",2010,0.005,4638,4538
"50027","G2901270",2010,-0.019,13854,14927
"50028","G2901290",2010,0.003,1903,1882
"50029","G2901310",2010,-0.002,12314,12434
"50030","G2901330",2010,0.036,7692,6666
"50031","G2901350",2010,0.027,8229,7378
"50032","G2901370",2010,0,4416,4424
"50033","G2901390",2010,0,6118,6118
"50034","G2901410",2010,-0.002,10246,10319
"50035","G2901430",2010,-0.02,9108,9848
"50036","G2901450",2010,-0.004,28833,29281
"50037","G2901470",2010,0.007,11848,11522
"50038","G2901490",2010,-0.004,5395,5486
"50039","G2901510",2010,0.02,7219,6659
"50040","G2901530",2010,0.005,4909,4814
"50041","G2901550",2010,-0.025,8696,9600
"50042","G2901570",2010,-0.001,9462,9509
"50043","G2901590",2010,-0.008,20747,21454
"50044","G2901610",2010,0.023,23618,21538
"50045","G2901630",2010,0.048,10150,8366
"50046","G2901650",2010,-0.008,43960,45362
"50047","G2901670",2010,-0.007,15361,15776
"50048","G2901690",2010,0.059,29212,23062
"50049","G2901710",2010,-0.003,2476,2503
"50050","G2901730",2010,0.006,5141,5026
"50051","G2901750",2010,0.023,13296,12118
"50052","G2901770",2010,-0.002,11707,11787
"50053","G2901790",2010,0.01,3414,3282
"50054","G2901810",2010,-0.005,6984,7116
"50055","G2901830",2010,-0.009,176922,183563
"50056","G2901850",2010,0.005,4947,4858
"50057","G2901860",2010,0.005,9167,8978
"50058","G2901870",2010,0.032,34794,30565
"50059","G2901890",2010,-0.027,472903,526051
"50060","G2901950",2010,-0.005,11577,11793
"50061","G2901970",2010,-0.014,2155,2276
"50062","G2901990",2010,-0.014,2355,2488
"50063","G2902010",2010,-0.018,18879,20312
"50064","G2902030",2010,-0.002,4206,4235
"50065","G2902050",2010,-0.01,3125,3248
"50066","G2902070",2010,-0.014,14552,15416
"50067","G2902090",2010,-0.007,15868,16334
"50068","G2902110",2010,0.011,3433,3281
"50069","G2902130",2010,-0.013,25150,26525
"50070","G2902150",2010,0.02,13529,12479
"50071","G2902170",2010,-0.015,10269,10890
"50072","G2902190",2010,-0.002,16199,16314
"50073","G2902210",2010,0.013,12924,12271
"50074","G2902230",2010,0.001,6773,6748
"50075","G2902250",2010,0.005,18298,17904
"50076","G2902270",2010,-0.009,1066,1105
"50077","G2902290",2010,-0.012,9176,9639
"50078","G2905100",2010,-0.017,154171,165123
"50079","G3000010",2010,0.012,4731,4515
"50080","G3000030",2010,-0.003,6394,6471
"50081","G3000050",2010,0,3248,3243
"50082","G3000070",2010,0.012,2871,2741
"50083","G3000090",2010,0.007,5105,4973
"50084","G3000110",2010,0.005,586,574
"50085","G3000130",2010,-0.001,40568,40759
"50086","G3000150",2010,-0.008,2861,2952
"50087","G3000170",2010,-0.003,5810,5889
"50088","G3000190",2010,0.003,881,870
"50089","G3000210",2010,0.005,4532,4434
"50090","G3000230",2010,0.029,4921,4377
"50091","G3000250",2010,0.007,1466,1424
"50092","G3000270",2010,0.002,5821,5765
"50093","G3000290",2010,-0.002,45276,45652
"50094","G3000310",2010,0.019,46462,43051
"50095","G3000330",2010,0.012,617,589
"50096","G3000350",2010,-0.011,6555,6844
"50097","G3000370",2010,0.024,463,421
"50098","G3000390",2010,0.009,1567,1512
"50099","G3000410",2010,0.005,8122,7974
"50100","G3000430",2010,0.01,5814,5592
"50101","G3000450",2010,0.019,1075,997
"50102","G3000470",2010,-0.005,14223,14523
"50103","G3000490",2010,-0.006,31300,32095
"50104","G3000510",2010,-0.019,1125,1214
"50105","G3000530",2010,0.008,9998,9689
"50106","G3000550",2010,0.013,889,845
"50107","G3000570",2010,0.02,3997,3694
"50108","G3000590",2010,0.006,957,934
"50109","G3000610",2010,0.018,2189,2034
"50110","G3000630",2010,0.003,54974,54325
"50111","G3000650",2010,-0.002,2262,2276
"50112","G3000670",2010,-0.002,7793,7843
"50113","G3000690",2010,0.04,267,227
"50114","G3000710",2010,-0.007,2097,2156
"50115","G3000730",2010,-0.017,2972,3181
"50116","G3000750",2010,0.008,885,858
"50117","G3000770",2010,0.111,4294,2733
"50118","G3000790",2010,0.01,601,578
"50119","G3000810",2010,-0.004,19964,20248
"50120","G3000830",2010,0.015,5017,4729
"50121","G3000850",2010,-0.007,5144,5281
"50122","G3000870",2010,0.006,4671,4562
"50123","G3000890",2010,0.013,5852,5561
"50124","G3000910",2010,0.002,1698,1686
"50125","G3000930",2010,0.005,17271,16929
"50126","G3000950",2010,0.013,4674,4443
"50127","G3000970",2010,0.006,1846,1805
"50128","G3000990",2010,-0.007,2995,3078
"50129","G3001010",2010,0.057,2966,2358
"50130","G3001030",2010,0.014,369,349
"50131","G3001050",2010,-0.003,3664,3705
"50132","G3001070",2010,-0.007,1069,1099
"50133","G3001090",2010,0.004,513,504
"50134","G3001110",2010,-0.011,72385,75587
